OID_,GEOID,ALAND,AWATER,Shape__Are,Shape__Len,GEOID_2,FIPS,ZONE_CODE,AREA
998,17031420200,277261.000000000000000,0.000000000000000,518117.714844000001904,2856.862134789999800,17031420200.000000000000000,17031420200.000000000000000,435,37725.000000000000000
999,17031420800,347603.000000000000000,0.000000000000000,625085.230468999943696,3390.967148270000052,17031420800.000000000000000,17031420800.000000000000000,441,50073.000000000000000
1000,17031430101,327083.000000000000000,0.000000000000000,588370.328125000000000,3250.249548780000168,17031430101.000000000000000,17031430101.000000000000000,443,50165.000000000000000
1001,17031630800,655815.000000000000000,0.000000000000000,1180537.527340000029653,4345.264825909999672,17031630800.000000000000000,17031630800.000000000000000,573,79562.000000000000000
1002,17031804810,3044192.000000000000000,0.000000000000000,5576238.765630000270903,11857.673968499999319,17031804810.000000000000000,17031804810.000000000000000,825,976119.000000000000000
1003,17031804902,2615985.000000000000000,0.000000000000000,4737237.441410000436008,8652.963686159999270,17031804902.000000000000000,17031804902.000000000000000,827,919072.000000000000000
1004,17031805107,3177004.000000000000000,88009.000000000000000,5925949.882810000330210,15360.874854100000448,17031805107.000000000000000,17031805107.000000000000000,832,531419.000000000000000
1005,17031805108,1502410.000000000000000,1676.000000000000000,2732823.156250000000000,7007.379494179999710,17031805108.000000000000000,17031805108.000000000000000,833,384836.000000000000000
1006,17031805110,1938898.000000000000000,0.000000000000000,3521866.390629999805242,9075.348211360000278,17031805110.000000000000000,17031805110.000000000000000,835,728222.000000000000000
1007,17031805201,1831782.000000000000000,0.000000000000000,3328670.957030000165105,8603.865554300000440,17031805201.000000000000000,17031805201.000000000000000,838,580336.000000000000000
1008,17031805401,2620006.000000000000000,0.000000000000000,4751585.929689999669790,8884.406788739999683,17031805401.000000000000000,17031805401.000000000000000,842,532339.000000000000000
1009,17031805402,1975529.000000000000000,0.000000000000000,3578831.816409999970347,8888.677670310000394,17031805402.000000000000000,17031805402.000000000000000,843,461032.000000000000000
1010,17031805502,1849506.000000000000000,0.000000000000000,3356277.394530000165105,9303.497136809999574,17031805502.000000000000000,17031805502.000000000000000,845,726250.000000000000000
1011,17031805702,1676144.000000000000000,0.000000000000000,3044441.597659999970347,7501.091708979999567,17031805702.000000000000000,17031805702.000000000000000,848,1050992.000000000000000
1012,17031806001,1835739.000000000000000,0.000000000000000,3325972.902340000029653,8231.651101719999133,17031806001.000000000000000,17031806001.000000000000000,853,406186.000000000000000
1013,17031806003,1238825.000000000000000,0.000000000000000,2238471.238280000165105,6427.004316900000049,17031806003.000000000000000,17031806003.000000000000000,855,245170.000000000000000
1014,17031806004,2688414.000000000000000,0.000000000000000,4889657.742189999669790,9095.747573180000472,17031806004.000000000000000,17031806004.000000000000000,856,435807.000000000000000
1015,17031807800,2547904.000000000000000,0.000000000000000,4607471.902339999563992,13839.474312500000451,17031807800.000000000000000,17031807800.000000000000000,879,448961.000000000000000
1016,17031808200,2630428.000000000000000,0.000000000000000,4799344.957030000165105,12884.913320800000292,17031808200.000000000000000,17031808200.000000000000000,884,501717.000000000000000
1017,17031808302,1390534.000000000000000,0.000000000000000,2535439.574219999834895,7563.285698079999747,17031808302.000000000000000,17031808302.000000000000000,886,445390.000000000000000
1018,17031808400,3153675.000000000000000,0.000000000000000,5727782.742189999669790,10913.140729200000351,17031808400.000000000000000,17031808400.000000000000000,887,1015380.000000000000000
1019,17031808800,1932175.000000000000000,726768.000000000000000,3457029.730469999834895,11203.077872500000012,17031808800.000000000000000,17031808800.000000000000000,891,886926.000000000000000
1020,17031809100,1251056.000000000000000,0.000000000000000,2274685.839840000029653,6154.404185450000114,17031809100.000000000000000,17031809100.000000000000000,894,660652.000000000000000
1021,17031809400,1009704.000000000000000,1649008.000000000000000,1926475.484380000038072,6828.709330249999766,17031809400.000000000000000,17031809400.000000000000000,897,286951.000000000000000
1022,17031809600,1300137.000000000000000,0.000000000000000,2360675.007809999864548,6512.193932760000280,17031809600.000000000000000,17031809600.000000000000000,899,415184.000000000000000
1023,17031810100,723779.000000000000000,0.000000000000000,1313417.582029999932274,4601.724560710000333,17031810100.000000000000000,17031810100.000000000000000,904,250880.000000000000000
1024,17031810200,883828.000000000000000,0.000000000000000,1599418.910159999970347,5543.634585449999577,17031810200.000000000000000,17031810200.000000000000000,905,262672.000000000000000
1025,17031810501,2272695.000000000000000,0.000000000000000,4112933.070309999864548,8767.267172579999169,17031810501.000000000000000,17031810501.000000000000000,909,453488.000000000000000
1026,17031810701,629767.000000000000000,0.000000000000000,1154523.804689999902621,4280.995007589999659,17031810701.000000000000000,17031810701.000000000000000,912,106314.000000000000000
1027,17031811100,3648949.000000000000000,0.000000000000000,6602913.257810000330210,12161.960046100000909,17031811100.000000000000000,17031811100.000000000000000,917,1340252.000000000000000
1028,17031271500,162821.000000000000000,0.000000000000000,294201.917969000001904,2169.655115659999865,17031271500.000000000000000,17031271500.000000000000000,348,31129.000000000000000
1029,17031280400,502194.000000000000000,0.000000000000000,905534.187500000000000,3837.691346260000046,17031280400.000000000000000,17031280400.000000000000000,351,24315.000000000000000
1030,17031281900,421331.000000000000000,17458.000000000000000,798143.109375000000000,3656.801376790000177,17031281900.000000000000000,17031281900.000000000000000,354,18743.000000000000000
1031,17031283200,236547.000000000000000,0.000000000000000,426214.464844000001904,2650.128749429999971,17031283200.000000000000000,17031283200.000000000000000,358,54951.000000000000000
1032,17031291200,329138.000000000000000,0.000000000000000,593805.992188000003807,3274.398562620000121,17031291200.000000000000000,17031291200.000000000000000,361,45911.000000000000000
1033,17031292400,330658.000000000000000,0.000000000000000,598098.750000000000000,3263.459872230000201,17031292400.000000000000000,17031292400.000000000000000,364,51847.000000000000000
1034,17031300600,328182.000000000000000,0.000000000000000,591688.667968999943696,3264.141044189999775,17031300600.000000000000000,17031300600.000000000000000,367,73319.000000000000000
1035,17031431302,437419.000000000000000,0.000000000000000,787199.703125000000000,3908.634376059999795,17031431302.000000000000000,17031431302.000000000000000,455,83620.000000000000000
1036,17031431400,1085038.000000000000000,1126094.000000000000000,1924054.187500000000000,6872.746232700000292,17031431400.000000000000000,17031431400.000000000000000,456,216132.000000000000000
1037,17031440202,781698.000000000000000,0.000000000000000,1418351.847659999970347,5439.489014779999707,17031440202.000000000000000,17031440202.000000000000000,460,202583.000000000000000
1038,17031440700,327461.000000000000000,0.000000000000000,588532.257813000003807,3249.753048709999803,17031440700.000000000000000,17031440700.000000000000000,463,65582.000000000000000
1039,17031440900,742630.000000000000000,0.000000000000000,1329017.386720000067726,4820.394025350000447,17031440900.000000000000000,17031440900.000000000000000,465,185400.000000000000000
1040,17031460301,485612.000000000000000,0.000000000000000,872611.402343999943696,3720.725964060000024,17031460301.000000000000000,17031460301.000000000000000,469,127657.000000000000000
1041,17031460400,652525.000000000000000,0.000000000000000,1173155.816409999970347,5398.247350779999579,17031460400.000000000000000,17031460400.000000000000000,471,163286.000000000000000
1042,17031460700,422624.000000000000000,0.000000000000000,759754.578125000000000,3874.935395550000067,17031460700.000000000000000,17031460700.000000000000000,474,95664.000000000000000
1043,17031470100,1589028.000000000000000,0.000000000000000,2853661.554690000135452,7306.015082820000316,17031470100.000000000000000,17031470100.000000000000000,476,342843.000000000000000
1044,17031520100,2581898.000000000000000,521681.000000000000000,4810081.027339999563992,11875.891127700000652,17031520100.000000000000000,17031520100.000000000000000,501,389497.000000000000000
1045,17031520200,1108055.000000000000000,109643.000000000000000,2205682.300780000165105,8047.664862030000222,17031520200.000000000000000,17031520200.000000000000000,502,117179.000000000000000
1046,17031520500,1050137.000000000000000,0.000000000000000,1850998.832029999932274,6651.114934379999795,17031520500.000000000000000,17031520500.000000000000000,505,183960.000000000000000
1047,17031804706,1676834.000000000000000,8970.000000000000000,3031856.343750000000000,7854.190434189999905,17031804706.000000000000000,17031804706.000000000000000,809,546572.000000000000000
1048,17031804711,2092264.000000000000000,62727.000000000000000,3928857.058590000029653,10274.837643999999273,17031804711.000000000000000,17031804711.000000000000000,812,483896.000000000000000
1049,17031811301,2944685.000000000000000,0.000000000000000,5322300.062500000000000,10313.685108199999377,17031811301.000000000000000,17031811301.000000000000000,919,611226.000000000000000
1050,17031811302,3997112.000000000000000,0.000000000000000,7228389.617189999669790,12823.028710900000078,17031811302.000000000000000,17031811302.000000000000000,920,445507.000000000000000
1051,17031811701,7243740.000000000000000,0.000000000000000,13147085.078099999576807,17763.260755600000266,17031811701.000000000000000,17031811701.000000000000000,925,693650.000000000000000
1052,17031811900,3572449.000000000000000,0.000000000000000,6456706.183589999563992,10173.822316399999181,17031811900.000000000000000,17031811900.000000000000000,928,2041664.000000000000000
1053,17031812301,603512.000000000000000,0.000000000000000,1097048.316409999970347,4987.579634550000264,17031812301.000000000000000,17031812301.000000000000000,932,140607.000000000000000
1054,17031530300,1308194.000000000000000,0.000000000000000,2348536.250000000000000,6499.920511719999922,17031530300.000000000000000,17031530300.000000000000000,509,339320.000000000000000
1055,17031530502,706252.000000000000000,101712.000000000000000,1447935.714840000029653,5624.394222699999773,17031530502.000000000000000,17031530502.000000000000000,512,238390.000000000000000
1056,17031540101,3357356.000000000000000,508398.000000000000000,6902182.867189999669790,13644.638743800000157,17031540101.000000000000000,17031540101.000000000000000,515,1157475.000000000000000
1057,17031804713,1636053.000000000000000,0.000000000000000,2953902.320309999864548,7560.299404890000005,17031804713.000000000000000,17031804713.000000000000000,814,634489.000000000000000
1058,17031804714,2293038.000000000000000,31464.000000000000000,4255727.308589999563992,11825.653914099999383,17031804714.000000000000000,17031804714.000000000000000,815,716504.000000000000000
1059,17031804804,4842602.000000000000000,51515.000000000000000,8880170.359379999339581,12620.198101100000713,17031804804.000000000000000,17031804804.000000000000000,819,967122.000000000000000
1060,17031828401,3788006.000000000000000,0.000000000000000,6795755.281250000000000,11414.729138000000603,17031828401.000000000000000,17031828401.000000000000000,1169,1259473.000000000000000
1061,17031828402,3859035.000000000000000,95149.000000000000000,7062203.988280000165105,11441.973186299999725,17031828402.000000000000000,17031828402.000000000000000,1170,1183676.000000000000000
1062,17031828506,11396571.000000000000000,241622.000000000000000,21160267.281300000846386,21567.937895300001401,17031828506.000000000000000,17031828506.000000000000000,1174,1131346.000000000000000
1063,17031828601,2918065.000000000000000,0.000000000000000,5214656.019530000165105,10494.444936199999574,17031828601.000000000000000,17031828601.000000000000000,1175,1375406.000000000000000
1064,17031828801,4306537.000000000000000,0.000000000000000,7686821.281250000000000,14754.885509199999433,17031828801.000000000000000,17031828801.000000000000000,1179,1912469.000000000000000
1065,17031828802,1629732.000000000000000,0.000000000000000,2917958.507809999864548,8696.351163249999445,17031828802.000000000000000,17031828802.000000000000000,1180,463864.000000000000000
1066,17031812500,963641.000000000000000,0.000000000000000,1741907.632810000097379,6103.980083649999870,17031812500.000000000000000,17031812500.000000000000000,935,367327.000000000000000
1067,17031812700,638933.000000000000000,0.000000000000000,1154273.730470000067726,4292.347453399999722,17031812700.000000000000000,17031812700.000000000000000,937,262511.000000000000000
1068,17031812900,1117349.000000000000000,0.000000000000000,2020859.546880000038072,5956.644002940000064,17031812900.000000000000000,17031812900.000000000000000,940,438811.000000000000000
1069,17031813302,647220.000000000000000,0.000000000000000,1170829.800779999932274,4320.041680690000248,17031813302.000000000000000,17031813302.000000000000000,945,52580.000000000000000
1070,17031813500,824363.000000000000000,0.000000000000000,1487622.511720000067726,5719.839234510000097,17031813500.000000000000000,17031813500.000000000000000,947,142221.000000000000000
1071,17031813702,374768.000000000000000,0.000000000000000,673488.667968999943696,3553.503362850000030,17031813702.000000000000000,17031813702.000000000000000,950,43804.000000000000000
1072,17031813900,686988.000000000000000,0.000000000000000,1247297.261720000067726,5027.161901380000018,17031813900.000000000000000,17031813900.000000000000000,953,110214.000000000000000
1073,17031814100,1300127.000000000000000,0.000000000000000,2336945.980469999834895,8194.578821380000591,17031814100.000000000000000,17031814100.000000000000000,955,65521.000000000000000
1074,17031826201,6036536.000000000000000,22050.000000000000000,10821726.414100000634789,14910.385193300000537,17031826201.000000000000000,17031826201.000000000000000,1137,2935082.000000000000000
1075,17031841000,1056049.000000000000000,296569.000000000000000,1859363.218750000000000,7401.894409329999689,17031841000.000000000000000,17031841000.000000000000000,1288,75706.000000000000000
1076,17031822601,1792134.000000000000000,0.000000000000000,3213757.367190000135452,8162.951405370000430,17031822601.000000000000000,17031822601.000000000000000,1057,395920.000000000000000
1077,17031822802,1305003.000000000000000,0.000000000000000,2344834.917969999834895,7585.808992489999582,17031822802.000000000000000,17031822802.000000000000000,1062,334010.000000000000000
1078,17031823101,1633867.000000000000000,0.000000000000000,2928825.480469999834895,8234.236047399999734,17031823101.000000000000000,17031823101.000000000000000,1066,459812.000000000000000
1079,17031824119,7670485.000000000000000,43640.000000000000000,13759949.207000000402331,17232.152048100000684,17031824119.000000000000000,17031824119.000000000000000,1102,1049378.000000000000000
1080,17031824507,5142989.000000000000000,5374.000000000000000,9210975.800780000165105,12832.077808800000639,17031824507.000000000000000,17031824507.000000000000000,1112,1995653.000000000000000
1081,17031827200,3926632.000000000000000,0.000000000000000,7026675.214839999563992,10950.263254999999845,17031827200.000000000000000,17031827200.000000000000000,1152,858118.000000000000000
1082,17031827901,4077203.000000000000000,0.000000000000000,7326375.292969999834895,13418.394069699999818,17031827901.000000000000000,17031827901.000000000000000,1162,797352.000000000000000
1083,17031828505,12386600.000000000000000,95279.000000000000000,22364592.847699999809265,23603.995530600001075,17031828505.000000000000000,17031828505.000000000000000,1173,3812881.000000000000000
1084,17031829302,1921014.000000000000000,0.000000000000000,3421802.921879999805242,8550.845544219999283,17031829302.000000000000000,17031829302.000000000000000,1186,540099.000000000000000
1085,17031830700,861977.000000000000000,7945.000000000000000,1579132.628909999970347,6563.151125510000384,17031830700.000000000000000,17031830700.000000000000000,1209,230196.000000000000000
1086,17031834600,1562222.000000000000000,0.000000000000000,2824274.875000000000000,6897.525493600000118,17031834600.000000000000000,17031834600.000000000000000,1239,314849.000000000000000
1087,17031835100,1003895.000000000000000,0.000000000000000,1813732.984380000038072,5502.839775129999907,17031835100.000000000000000,17031835100.000000000000000,1244,165217.000000000000000
1088,17031838100,820737.000000000000000,0.000000000000000,1479447.082029999932274,4897.493436519999705,17031838100.000000000000000,17031838100.000000000000000,1267,79777.000000000000000
1089,17031839700,618370.000000000000000,13451.000000000000000,1177433.933590000029653,5678.710053820000212,17031839700.000000000000000,17031839700.000000000000000,1278,86580.000000000000000
1090,17031839800,266173.000000000000000,0.000000000000000,452755.359375000000000,3376.136440060000041,17031839800.000000000000000,17031839800.000000000000000,1279,31113.000000000000000
1091,17031825501,6026987.000000000000000,0.000000000000000,10784822.773399999365211,15271.237838200000624,17031825501.000000000000000,17031825501.000000000000000,1125,954487.000000000000000
1092,17031805901,3709724.000000000000000,46782.000000000000000,6773124.320310000330210,12520.084783500000412,17031805901.000000000000000,17031805901.000000000000000,851,1756829.000000000000000
1093,17031808002,2754904.000000000000000,0.000000000000000,4999710.609380000270903,9781.724828239999624,17031808002.000000000000000,17031808002.000000000000000,882,588965.000000000000000
1094,17031809900,765551.000000000000000,0.000000000000000,1297450.125000000000000,4594.659077899999829,17031809900.000000000000000,17031809900.000000000000000,902,298497.000000000000000
1095,17031810800,989818.000000000000000,0.000000000000000,1796633.457029999932274,5514.165905619999648,17031810800.000000000000000,17031810800.000000000000000,914,230750.000000000000000
1096,17031811800,3695348.000000000000000,0.000000000000000,6664904.492189999669790,11154.473511199999848,17031811800.000000000000000,17031811800.000000000000000,927,681425.000000000000000
1097,17031829902,12826599.000000000000000,201193.000000000000000,23279892.515599999576807,25858.195927299999312,17031829902.000000000000000,17031829902.000000000000000,1194,4799153.000000000000000
1098,17031831400,2104289.000000000000000,0.000000000000000,3797856.253909999970347,9802.066624740000407,17031831400.000000000000000,17031831400.000000000000000,1216,178517.000000000000000
1099,17031834400,586494.000000000000000,0.000000000000000,1042292.574219999951310,4163.515167800000199,17031834400.000000000000000,17031834400.000000000000000,1237,98682.000000000000000
1100,17031836000,505739.000000000000000,0.000000000000000,911609.277343999943696,3868.070447030000196,17031836000.000000000000000,17031836000.000000000000000,1251,71176.000000000000000
1101,17031837100,745370.000000000000000,0.000000000000000,1351937.460939999902621,5628.226070149999941,17031837100.000000000000000,17031837100.000000000000000,1262,85601.000000000000000
1102,17031840300,830904.000000000000000,0.000000000000000,1501504.238279999932274,6532.173177370000303,17031840300.000000000000000,17031840300.000000000000000,1284,128638.000000000000000
1103,17031980000,19948324.000000000000000,92402.000000000000000,36317303.882799997925758,28768.456210100001044,17031980000.000000000000000,17031980000.000000000000000,1317,197444.000000000000000
1104,17031828702,11026903.000000000000000,0.000000000000000,19725651.382800001651049,19321.296074000001681,17031828702.000000000000000,17031828702.000000000000000,1178,4430655.000000000000000
1105,17031090200,1529762.000000000000000,0.000000000000000,2771160.234379999805242,7084.788619189999736,17031090200.000000000000000,17031090200.000000000000000,145,475594.000000000000000
1106,17031110400,933971.000000000000000,0.000000000000000,1689558.039060000097379,6164.341439179999725,17031110400.000000000000000,17031110400.000000000000000,157,185384.000000000000000
1107,17031140702,427095.000000000000000,0.000000000000000,779773.480468999943696,3886.100650889999997,17031140702.000000000000000,17031140702.000000000000000,176,104712.000000000000000
1108,17031150800,661051.000000000000000,0.000000000000000,1196361.867189999902621,4378.051568890000453,17031150800.000000000000000,17031150800.000000000000000,186,124105.000000000000000
1109,17031160602,570721.000000000000000,16735.000000000000000,1044365.683590000029653,5191.114850009999827,17031160602.000000000000000,17031160602.000000000000000,198,164949.000000000000000
1110,17031260600,318824.000000000000000,0.000000000000000,564864.519531000056304,3264.043377680000049,17031260600.000000000000000,17031260600.000000000000000,339,63310.000000000000000
1111,17031440102,627506.000000000000000,0.000000000000000,1126635.785159999970347,4689.989395329999752,17031440102.000000000000000,17031440102.000000000000000,458,150931.000000000000000
1112,17031460200,600222.000000000000000,0.000000000000000,1078222.746090000029653,4549.619334379999600,17031460200.000000000000000,17031460200.000000000000000,468,149667.000000000000000
1113,17031530100,649937.000000000000000,0.000000000000000,1164147.250000000000000,4336.998318099999778,17031530100.000000000000000,17031530100.000000000000000,507,133106.000000000000000
1114,17031560100,693892.000000000000000,48984.000000000000000,1336516.171880000038072,5771.190386880000005,17031560100.000000000000000,17031560100.000000000000000,519,92440.000000000000000
1115,17031580700,550116.000000000000000,0.000000000000000,992248.183593999943696,4473.305159829999866,17031580700.000000000000000,17031580700.000000000000000,540,108739.000000000000000
1116,17031611900,612381.000000000000000,41168.000000000000000,1176555.167970000067726,4339.421774649999861,17031611900.000000000000000,17031611900.000000000000000,561,212048.000000000000000
1117,17031110300,1210673.000000000000000,0.000000000000000,2188159.652340000029653,6126.532572029999756,17031110300.000000000000000,17031110300.000000000000000,156,224494.000000000000000
1118,17031140301,164129.000000000000000,0.000000000000000,296815.269530999998096,2721.932637909999812,17031140301.000000000000000,17031140301.000000000000000,169,35770.000000000000000
1119,17031160200,957173.000000000000000,0.000000000000000,1729644.492189999902621,6814.969163089999711,17031160200.000000000000000,17031160200.000000000000000,192,203413.000000000000000
1120,17031160900,657736.000000000000000,0.000000000000000,1193234.980470000067726,4369.779376139999840,17031160900.000000000000000,17031160900.000000000000000,201,197997.000000000000000
1121,17031161200,517850.000000000000000,0.000000000000000,937167.488281000056304,3982.156122599999890,17031161200.000000000000000,17031161200.000000000000000,204,98309.000000000000000
1122,17031300700,329127.000000000000000,0.000000000000000,595772.519531000056304,3271.740093930000057,17031300700.000000000000000,17031300700.000000000000000,368,73098.000000000000000
1123,17031310300,318572.000000000000000,0.000000000000000,584099.332031000056304,3201.207160769999973,17031310300.000000000000000,17031310300.000000000000000,380,33008.000000000000000
1124,17031380700,244481.000000000000000,0.000000000000000,440452.789063000003807,2708.399996250000186,17031380700.000000000000000,17031380700.000000000000000,406,36991.000000000000000
1125,17031390700,608421.000000000000000,820061.000000000000000,1215454.496090000029653,4515.903404290000253,17031390700.000000000000000,17031390700.000000000000000,419,133860.000000000000000
1126,17031411000,745928.000000000000000,1150923.000000000000000,1563318.519529999932274,5706.491865930000131,17031411000.000000000000000,17031411000.000000000000000,431,195066.000000000000000
1127,17031030601,142180.000000000000000,110657.000000000000000,271990.808594000001904,2239.096452039999804,17031030601.000000000000000,17031030601.000000000000000,34,15945.000000000000000
1128,17031031400,1489274.000000000000000,1040213.000000000000000,2744925.363280000165105,7985.252696990000004,17031031400.000000000000000,17031031400.000000000000000,47,274768.000000000000000
1129,17031050100,334634.000000000000000,0.000000000000000,605036.652343999943696,3292.306503969999994,17031050100.000000000000000,17031050100.000000000000000,64,57953.000000000000000
1130,17031061100,173036.000000000000000,0.000000000000000,313232.906250000000000,2240.416635770000084,17031061100.000000000000000,17031061100.000000000000000,85,19224.000000000000000
1131,17031062700,325098.000000000000000,0.000000000000000,587685.566406000056304,3258.640065959999902,17031062700.000000000000000,17031062700.000000000000000,98,59724.000000000000000
1132,17031063302,121199.000000000000000,0.000000000000000,222124.523438000003807,1888.560007569999925,17031063302.000000000000000,17031063302.000000000000000,105,19993.000000000000000
1133,17031071300,309582.000000000000000,0.000000000000000,559536.878906000056304,3163.005779279999842,17031071300.000000000000000,17031071300.000000000000000,120,86850.000000000000000
1134,17031430102,454086.000000000000000,542570.000000000000000,874984.128906000056304,4411.845168380000359,17031430102.000000000000000,17031430102.000000000000000,444,99217.000000000000000
1135,17031440101,377008.000000000000000,0.000000000000000,688362.507813000003807,3374.930830620000052,17031440101.000000000000000,17031440101.000000000000000,457,70611.000000000000000
1136,17031460302,648832.000000000000000,0.000000000000000,1166878.472659999970347,4944.696162860000186,17031460302.000000000000000,17031460302.000000000000000,470,176049.000000000000000
1137,17031490800,1079253.000000000000000,0.000000000000000,1918737.023439999902621,6438.137997779999750,17031490800.000000000000000,17031490800.000000000000000,487,173918.000000000000000
1138,17031491200,649492.000000000000000,0.000000000000000,1165235.023439999902621,4329.336574130000372,17031491200.000000000000000,17031491200.000000000000000,492,164162.000000000000000
1139,17031520600,1089382.000000000000000,0.000000000000000,1949394.105470000067726,5995.865472309999859,17031520600.000000000000000,17031520600.000000000000000,506,193902.000000000000000
1140,17031540102,5297055.000000000000000,0.000000000000000,9533771.347659999504685,15980.705689500000517,17031540102.000000000000000,17031540102.000000000000000,516,659267.000000000000000
1141,17031590700,869830.000000000000000,12614.000000000000000,1590974.128909999970347,5266.691563800000040,17031590700.000000000000000,17031590700.000000000000000,544,67204.000000000000000
1142,17031611500,487798.000000000000000,0.000000000000000,876354.203125000000000,4418.243700150000222,17031611500.000000000000000,17031611500.000000000000000,557,69487.000000000000000
1143,17031630400,658248.000000000000000,0.000000000000000,1184972.367189999902621,4355.102316620000238,17031630400.000000000000000,17031630400.000000000000000,571,100034.000000000000000
1144,17031650100,673422.000000000000000,0.000000000000000,1212740.953130000038072,4409.519699839999703,17031650100.000000000000000,17031650100.000000000000000,582,108944.000000000000000
1145,17031080202,155255.000000000000000,0.000000000000000,280862.605469000001904,2114.093975650000175,17031080202.000000000000000,17031080202.000000000000000,128,26739.000000000000000
1146,17031660900,1811423.000000000000000,161565.000000000000000,3547677.414059999864548,8695.159047760000249,17031660900.000000000000000,17031660900.000000000000000,595,467055.000000000000000
1147,17031691500,674522.000000000000000,0.000000000000000,1222842.785159999970347,4948.276966989999892,17031691500.000000000000000,17031691500.000000000000000,633,161212.000000000000000
1148,17031710200,741783.000000000000000,0.000000000000000,1334731.164060000097379,4884.551085080000121,17031710200.000000000000000,17031710200.000000000000000,643,152093.000000000000000
1149,17031720400,663284.000000000000000,0.000000000000000,1192034.804689999902621,4367.979475719999755,17031720400.000000000000000,17031720400.000000000000000,660,191091.000000000000000
1150,17031730700,988114.000000000000000,0.000000000000000,1774302.570310000097379,5485.214893370000027,17031730700.000000000000000,17031730700.000000000000000,671,240403.000000000000000
1151,17031750600,1316350.000000000000000,0.000000000000000,2352704.707030000165105,6786.091226350000397,17031750600.000000000000000,17031750600.000000000000000,681,334162.000000000000000
1152,17031770201,2811948.000000000000000,15346.000000000000000,5108492.437500000000000,9496.938063980000152,17031770201.000000000000000,17031770201.000000000000000,685,740469.000000000000000
1153,17031660700,480681.000000000000000,0.000000000000000,868079.488281000056304,4346.524119820000124,17031660700.000000000000000,17031660700.000000000000000,593,106077.000000000000000
1154,17031671600,407247.000000000000000,0.000000000000000,732344.914063000003807,3795.337222269999984,17031671600.000000000000000,17031671600.000000000000000,612,97379.000000000000000
1155,17031690300,512067.000000000000000,0.000000000000000,918123.058593999943696,4262.827293739999732,17031690300.000000000000000,17031690300.000000000000000,624,67600.000000000000000
1156,17031700100,2311840.000000000000000,0.000000000000000,4164639.496090000029653,9757.294592210000701,17031700100.000000000000000,17031700100.000000000000000,634,173406.000000000000000
1157,17031711400,745157.000000000000000,0.000000000000000,1323592.542970000067726,6825.553717419999884,17031711400.000000000000000,17031711400.000000000000000,655,145160.000000000000000
1158,17031807900,2013731.000000000000000,0.000000000000000,3645785.464840000029653,9489.869969060000585,17031807900.000000000000000,17031807900.000000000000000,880,738392.000000000000000
1159,17031809000,1450980.000000000000000,0.000000000000000,2633611.238280000165105,6813.650213699999767,17031809000.000000000000000,17031809000.000000000000000,893,750613.000000000000000
1160,17031810301,1726894.000000000000000,0.000000000000000,3121071.171879999805242,8498.621169680000094,17031810301.000000000000000,17031810301.000000000000000,906,463424.000000000000000
1161,17031810900,1065680.000000000000000,0.000000000000000,1926658.437500000000000,6498.029601090000142,17031810900.000000000000000,17031810900.000000000000000,915,218496.000000000000000
1162,17031811200,3427337.000000000000000,0.000000000000000,6184798.609380000270903,13510.315926799999943,17031811200.000000000000000,17031811200.000000000000000,918,945503.000000000000000
1163,17031811600,2931455.000000000000000,0.000000000000000,5298544.539060000330210,13196.591598999999405,17031811600.000000000000000,17031811600.000000000000000,924,501539.000000000000000
1164,17031812302,677387.000000000000000,0.000000000000000,1218745.765630000038072,4597.379055589999552,17031812302.000000000000000,17031812302.000000000000000,933,315762.000000000000000
1165,17031814000,624154.000000000000000,0.000000000000000,1125913.656250000000000,4662.667602950000401,17031814000.000000000000000,17031814000.000000000000000,954,109518.000000000000000
1166,17031816401,659144.000000000000000,0.000000000000000,1189159.414060000097379,4544.228842780000377,17031816401.000000000000000,17031816401.000000000000000,979,126886.000000000000000
1167,17031180100,1062791.000000000000000,0.000000000000000,1921496.195310000097379,5696.144145620000018,17031180100.000000000000000,17031180100.000000000000000,217,222822.000000000000000
1168,17031191100,822433.000000000000000,0.000000000000000,1486727.648439999902621,4926.508280549999654,17031191100.000000000000000,17031191100.000000000000000,230,154761.000000000000000
1169,17031210601,273651.000000000000000,0.000000000000000,488800.703125000000000,3690.080111320000015,17031210601.000000000000000,17031210601.000000000000000,243,50021.000000000000000
1170,17031222800,111384.000000000000000,0.000000000000000,201557.480469000001904,1840.023246649999919,17031222800.000000000000000,17031222800.000000000000000,268,22397.000000000000000
1171,17031231500,999706.000000000000000,0.000000000000000,1804763.457029999932274,5476.202060679999704,17031231500.000000000000000,17031231500.000000000000000,281,271476.000000000000000
1172,17031242200,326986.000000000000000,0.000000000000000,591039.625000000000000,3263.460378029999902,17031242200.000000000000000,17031242200.000000000000000,298,60595.000000000000000
1173,17031243200,323850.000000000000000,0.000000000000000,585728.175781000056304,3244.177799109999796,17031243200.000000000000000,17031243200.000000000000000,308,37941.000000000000000
1174,17031250600,647765.000000000000000,0.000000000000000,1170508.757810000097379,4350.557996470000035,17031250600.000000000000000,17031250600.000000000000000,316,124635.000000000000000
1175,17031801702,3334398.000000000000000,13426.000000000000000,6090959.714839999563992,12257.172605699999622,17031801702.000000000000000,17031801702.000000000000000,718,1144967.000000000000000
1176,17031802402,5417486.000000000000000,75626.000000000000000,10006171.351600000634789,14130.628466300000582,17031802402.000000000000000,17031802402.000000000000000,728,2683195.000000000000000
